Time;Channel A;Channel B
(ms);(V);(V)

10,20058527;3,32323456;-0,01710138
10,20078527;3,32323456;-0,01710138
10,20098527;3,36629534;-0,01710138
10,20118527;3,28001976;-0,01710138
10,20138527;3,36629534;-0,01710138
10,20158527;3,32323456;-0,01710138
10,20178527;3,32323456;-0,01710138
10,20198527;3,32323456;-0,01710138
10,20218527;3,28001976;-0,00000000
10,20238527;3,32323456;-0,01710138
10,20258527;3,28001976;-0,01710138
10,20278527;3,28001976;-0,01710138
10,20298527;3,32323456;-0,01710138
10,20318527;3,28001976;-0,01710138
10,20338527;3,28001976;-0,00000000
10,20358527;3,32323456;-0,00000000
10,20378527;3,32323456;-0,00000000
10,20398527;3,28001976;-0,00000000
10,20418527;3,28001976;-0,01710138
10,20438527;3,32323456;-0,01710138
10,20458527;3,32323456;-0,01710138
10,20478527;3,32323456;-0,01710138
10,20498527;3,32323456;-0,00000000
10,20518527;3,32323456;-0,01710138
10,20538527;3,32323456;-0,01710138
10,20558527;3,32323456;-0,01710138
10,20578527;3,32323456;-0,00000000
10,20598527;3,32323456;-0,01710138
10,20618527;3,32323456;-0,01710138
10,20638527;3,28001976;-0,01710138
10,20658527;3,28001976;-0,01710138
10,20678527;3,28001976;-0,00000000
10,20698527;3,28001976;-0,01710138
10,20718527;3,32323456;-0,00000000
10,20738527;3,32323456;-0,01710138
10,20758527;3,36629534;-0,01710138
10,20778527;3,32323456;-0,01710138
10,20798527;3,32323456;-0,00000000
10,20818527;3,36629534;-0,01710138
10,20838527;3,32323456;-0,01710138
10,20858527;3,32323456;-0,00000000
10,20878527;3,36629534;-0,01710138
10,20898527;3,32323456;-0,01710138
10,20918527;3,32323456;-0,01710138
10,20938527;3,28001976;-0,01710138
10,20958527;3,32323456;-0,01710138
10,20978527;3,28001976;-0,01710138
10,20998527;3,32323456;-0,01710138
10,21018527;3,32323456;-0,01710138
10,21038527;3,28001976;-0,01710138
10,21058527;3,36629534;-0,01710138
10,21078527;3,28001976;-0,00000000
10,21098527;3,32323456;-0,01710138
10,21118527;3,36629534;-0,01710138
10,21138527;3,32323456;-0,00000000
10,21158527;3,32323456;-0,00000000
10,21178527;3,32323456;-0,01710138
10,21198527;3,32323456;-0,01710138
10,21218527;3,32323456;-0,01710138
10,21238527;3,28001976;-0,00000000
10,21258527;3,28001976;-0,00000000
10,21278527;3,36629534;-0,01710138
10,21298527;3,32323456;-0,00000000
10,21318527;3,32323456;-0,01710138
10,21338527;3,32323456;-0,00000000
10,21358527;3,32323456;-0,01710138
10,21378527;3,32323456;-0,01710138
10,21398527;3,32323456;-0,00000000
10,21418527;3,36629534;-0,01710138
10,21438527;3,32323456;-0,01710138
10,21458527;3,32323456;-0,01710138
10,21478527;3,36629534;-0,01710138
10,21498527;3,32323456;-0,01710138
10,21518527;3,28001976;-0,01710138
10,21538527;3,32323456;-0,01710138
10,21558527;3,32323456;-0,01710138
10,21578527;3,28001976;-0,01710138
10,21598527;3,28001976;-0,01710138
10,21618527;3,32323456;-0,01710138
